,time,species,protein,ribo_density,delta,ribo_density_ave,codon,gfp_rbs,charging_rate,ecol
244,100.0,__GFP_rbs,10.0,0.0,0.0,3.3376666666666663,0.7,1e-06,1000.0,0.16
245,100.0,__cellularProtein_rbs,99.66666666666667,0.0,0.6666666666666714,3.3376666666666663,0.7,1e-06,1000.0,0.16
246,100.0,free ribosome,160.33333333333334,0.0,-4.333333333333314,3.3376666666666663,0.7,1e-06,1000.0,0.16
247,100.0,cellularProtein,34256.333333333336,3.396666666666667,13818.666666666668,3.3376666666666663,0.7,1e-06,1000.0,0.16
248,100.0,ATA_charged,710.3333333333334,0.0,3.3333333333333712,2.872666666666667,0.7,1e-06,10000.0,0.16
249,100.0,ATA_uncharged,39.666666666666664,0.0,-3.3333333333333357,2.872666666666667,0.7,1e-06,10000.0,0.16
250,100.0,TTT_charged,1742.3333333333333,0.0,3.0,2.872666666666667,0.7,1e-06,10000.0,0.16
251,100.0,TTT_uncharged,7.666666666666667,0.0,-2.999999999999999,2.872666666666667,0.7,1e-06,10000.0,0.16
252,100.0,__GFP_rbs,10.0,0.0,0.0,2.872666666666667,0.7,1e-06,10000.0,0.16
253,100.0,__cellularProtein_rbs,99.33333333333333,0.0,0.3333333333333286,2.872666666666667,0.7,1e-06,10000.0,0.16
254,100.0,free ribosome,215.0,0.0,0.0,2.872666666666667,0.7,1e-06,10000.0,0.16
255,100.0,cellularProtein,44251.0,2.85,17837.333333333332,2.872666666666667,0.7,1e-06,10000.0,0.16
256,100.0,ATA_charged,10.666666666666666,0.0,3.666666666666666,4.959666666666666,0.7,1e-06,10.0,0.18
257,100.0,ATA_uncharged,739.3333333333334,0.0,-3.6666666666666288,4.959666666666666,0.7,1e-06,10.0,0.18
258,100.0,TTT_charged,1588.6666666666667,0.0,-5.0,4.959666666666666,0.7,1e-06,10.0,0.18
259,100.0,TTT_uncharged,161.33333333333334,0.0,5.0,4.959666666666666,0.7,1e-06,10.0,0.18
260,100.0,__GFP_rbs,10.0,0.0,0.0,4.959666666666666,0.7,1e-06,10.0,0.18
261,100.0,__cellularProtein_rbs,99.66666666666667,0.0,2.0,4.959666666666666,0.7,1e-06,10.0,0.18
262,100.0,free ribosome,2.0,0.0,-5.666666666666667,4.959666666666666,0.7,1e-06,10.0,0.18
263,100.0,cellularProtein,504.3333333333333,4.98,27.0,4.959666666666666,0.7,1e-06,10.0,0.18
264,100.0,ATA_charged,63.666666666666664,0.0,-5.333333333333336,4.604333333333334,0.7,1e-06,100.0,0.18
265,100.0,ATA_uncharged,686.3333333333334,0.0,5.333333333333371,4.604333333333334,0.7,1e-06,100.0,0.18
266,100.0,TTT_charged,1602.3333333333333,0.0,-4.333333333333485,4.604333333333334,0.7,1e-06,100.0,0.18
267,100.0,TTT_uncharged,147.66666666666666,0.0,4.333333333333314,4.604333333333334,0.7,1e-06,100.0,0.18
268,100.0,__GFP_rbs,10.0,0.0,0.0,4.604333333333334,0.7,1e-06,100.0,0.18
269,100.0,__cellularProtein_rbs,98.0,0.0,-1.3333333333333286,4.604333333333334,0.7,1e-06,100.0,0.18
270,100.0,free ribosome,33.333333333333336,0.0,-6.666666666666664,4.604333333333334,0.7,1e-06,100.0,0.18
271,100.0,cellularProtein,7999.0,4.666666666666667,3326.666666666667,4.604333333333334,0.7,1e-06,100.0,0.18
272,100.0,ATA_charged,458.6666666666667,0.0,14.333333333333371,3.310666666666666,0.7,1e-06,1000.0,0.18
273,100.0,ATA_uncharged,291.3333333333333,0.0,-14.333333333333371,3.310666666666666,0.7,1e-06,1000.0,0.18
274,100.0,TTT_charged,1684.3333333333333,0.0,-4.0,3.310666666666666,0.7,1e-06,1000.0,0.18
275,100.0,TTT_uncharged,65.66666666666667,0.0,4.000000000000007,3.310666666666666,0.7,1e-06,1000.0,0.18
276,100.0,__GFP_rbs,10.0,0.0,0.0,3.310666666666666,0.7,1e-06,1000.0,0.18
277,100.0,__cellularProtein_rbs,97.66666666666667,0.0,-2.3333333333333286,3.310666666666666,0.7,1e-06,1000.0,0.18
278,100.0,free ribosome,160.66666666666666,0.0,-10.333333333333343,3.310666666666666,0.7,1e-06,1000.0,0.18
279,100.0,cellularProtein,34758.333333333336,3.393333333333333,14020.666666666668,3.310666666666666,0.7,1e-06,1000.0,0.18
280,100.0,ATA_charged,712.3333333333334,0.0,-5.0,2.8273333333333333,0.7,1e-06,10000.0,0.18
281,100.0,ATA_uncharged,37.666666666666664,0.0,5.0,2.8273333333333333,0.7,1e-06,10000.0,0.18
282,100.0,TTT_charged,1741.3333333333333,0.0,-1.333333333333485,2.8273333333333333,0.7,1e-06,10000.0,0.18
283,100.0,TTT_uncharged,8.666666666666666,0.0,1.333333333333333,2.8273333333333333,0.7,1e-06,10000.0,0.18
284,100.0,__GFP_rbs,10.0,0.0,0.0,2.8273333333333333,0.7,1e-06,10000.0,0.18
285,100.0,__cellularProtein_rbs,99.0,0.0,-1.0,2.8273333333333333,0.7,1e-06,10000.0,0.18
286,100.0,free ribosome,204.0,0.0,-10.333333333333343,2.8273333333333333,0.7,1e-06,10000.0,0.18
287,100.0,cellularProtein,44622.0,2.9600000000000004,17940.0,2.8273333333333333,0.7,1e-06,10000.0,0.18
288,100.0,ATA_charged,8.333333333333334,0.0,0.0,4.950333333333334,0.7,1e-06,10.0,0.2
289,100.0,ATA_uncharged,741.6666666666666,0.0,0.0,4.950333333333334,0.7,1e-06,10.0,0.2
290,100.0,TTT_charged,1569.6666666666667,0.0,7.333333333333485,4.950333333333334,0.7,1e-06,10.0,0.2
291,100.0,TTT_uncharged,180.33333333333334,0.0,-7.333333333333314,4.950333333333334,0.7,1e-06,10.0,0.2
292,100.0,__GFP_rbs,10.0,0.0,0.0,4.950333333333334,0.7,1e-06,10.0,0.2
293,100.0,__cellularProtein_rbs,98.66666666666667,0.0,-1.0,4.950333333333334,0.7,1e-06,10.0,0.2
294,100.0,free ribosome,7.0,0.0,1.333333333333333,4.950333333333334,0.7,1e-06,10.0,0.2
295,100.0,cellularProtein,524.6666666666666,4.930000000000001,30.999999999999943,4.950333333333334,0.7,1e-06,10.0,0.2
296,100.0,ATA_charged,74.33333333333333,0.0,-7.666666666666671,4.565333333333333,0.7,1e-06,100.0,0.2
297,100.0,ATA_uncharged,675.6666666666666,0.0,7.666666666666629,4.565333333333333,0.7,1e-06,100.0,0.2
298,100.0,TTT_charged,1575.3333333333333,0.0,-11.666666666666742,4.565333333333333,0.7,1e-06,100.0,0.2
299,100.0,TTT_uncharged,174.66666666666666,0.0,11.666666666666657,4.565333333333333,0.7,1e-06,100.0,0.2
300,100.0,__GFP_rbs,10.0,0.0,0.0,4.565333333333333,0.7,1e-06,100.0,0.2
301,100.0,__cellularProtein_rbs,99.33333333333333,0.0,-0.3333333333333428,4.565333333333333,0.7,1e-06,100.0,0.2
302,100.0,free ribosome,38.333333333333336,0.0,-24.0,4.565333333333333,0.7,1e-06,100.0,0.2
303,100.0,cellularProtein,8194.0,4.616666666666666,3350.0,4.565333333333333,0.7,1e-06,100.0,0.2
304,100.0,ATA_charged,457.3333333333333,0.0,-12.0,3.2723333333333335,0.7,1e-06,1000.0,0.2
305,100.0,ATA_uncharged,292.6666666666667,0.0,12.0,3.2723333333333335,0.7,1e-06,1000.0,0.2
306,100.0,TTT_charged,1678.6666666666667,0.0,3.0,3.2723333333333335,0.7,1e-06,1000.0,0.2
307,100.0,TTT_uncharged,71.33333333333333,0.0,-3.0,3.2723333333333335,0.7,1e-06,1000.0,0.2
308,100.0,__GFP_rbs,10.0,0.0,0.0,3.2723333333333335,0.7,1e-06,1000.0,0.2
309,100.0,__cellularProtein_rbs,98.33333333333333,0.0,-0.6666666666666714,3.2723333333333335,0.7,1e-06,1000.0,0.2
310,100.0,free ribosome,171.66666666666666,0.0,-9.333333333333343,3.2723333333333335,0.7,1e-06,1000.0,0.2
311,100.0,cellularProtein,35286.666666666664,3.283333333333333,14236.333333333332,3.2723333333333335,0.7,1e-06,1000.0,0.2
312,100.0,ATA_charged,717.6666666666666,0.0,1.3333333333332575,2.825333333333334,0.7,1e-06,10000.0,0.2
313,100.0,ATA_uncharged,32.333333333333336,0.0,-1.3333333333333286,2.825333333333334,0.7,1e-06,10000.0,0.2
314,100.0,TTT_charged,1739.3333333333333,0.0,-4.333333333333485,2.825333333333334,0.7,1e-06,10000.0,0.2
315,100.0,TTT_uncharged,10.666666666666666,0.0,4.333333333333333,2.825333333333334,0.7,1e-06,10000.0,0.2
316,100.0,__GFP_rbs,10.0,0.0,0.0,2.825333333333334,0.7,1e-06,10000.0,0.2
317,100.0,__cellularProtein_rbs,99.33333333333333,0.0,0.0,2.825333333333334,0.7,1e-06,10000.0,0.2
318,100.0,free ribosome,212.33333333333334,0.0,-20.666666666666657,2.825333333333334,0.7,1e-06,10000.0,0.2
319,100.0,cellularProtein,44961.666666666664,2.876666666666667,18091.333333333332,2.825333333333334,0.7,1e-06,10000.0,0.2
320,100.0,ATA_charged,5.333333333333333,0.0,-1.333333333333334,4.961666666666668,0.7,1e-06,10.0,0.22
321,100.0,ATA_uncharged,744.6666666666666,0.0,1.3333333333332575,4.961666666666668,0.7,1e-06,10.0,0.22
322,100.0,TTT_charged,1528.0,0.0,-2.0,4.961666666666668,0.7,1e-06,10.0,0.22
323,100.0,TTT_uncharged,222.0,0.0,2.0,4.961666666666668,0.7,1e-06,10.0,0.22
324,100.0,__GFP_rbs,10.0,0.0,0.0,4.961666666666668,0.7,1e-06,10.0,0.22
325,100.0,__cellularProtein_rbs,97.0,0.0,-3.0,4.961666666666668,0.7,1e-06,10.0,0.22
326,100.0,free ribosome,9.0,0.0,7.666666666666667,4.961666666666668,0.7,1e-06,10.0,0.22
327,100.0,cellularProtein,565.0,4.91,65.33333333333331,4.961666666666668,0.7,1e-06,10.0,0.22
328,100.0,ATA_charged,71.33333333333333,0.0,-4.666666666666671,4.576333333333333,0.7,1e-06,100.0,0.22
329,100.0,ATA_uncharged,678.6666666666666,0.0,4.666666666666629,4.576333333333333,0.7,1e-06,100.0,0.22
330,100.0,TTT_charged,1575.0,0.0,11.333333333333258,4.576333333333333,0.7,1e-06,100.0,0.22
331,100.0,TTT_uncharged,175.0,0.0,-11.333333333333343,4.576333333333333,0.7,1e-06,100.0,0.22
332,100.0,__GFP_rbs,10.0,0.0,0.0,4.576333333333333,0.7,1e-06,100.0,0.22
333,100.0,__cellularProtein_rbs,99.0,0.0,-0.3333333333333286,4.576333333333333,0.7,1e-06,100.0,0.22
334,100.0,free ribosome,47.666666666666664,0.0,11.0,4.576333333333333,0.7,1e-06,100.0,0.22
335,100.0,cellularProtein,8421.333333333334,4.523333333333333,3456.666666666667,4.576333333333333,0.7,1e-06,100.0,0.22
336,100.0,ATA_charged,459.0,0.0,-18.0,3.243666666666667,0.7,1e-06,1000.0,0.22
337,100.0,ATA_uncharged,291.0,0.0,18.0,3.243666666666667,0.7,1e-06,1000.0,0.22
338,100.0,TTT_charged,1661.0,0.0,-13.333333333333258,3.243666666666667,0.7,1e-06,1000.0,0.22
339,100.0,TTT_uncharged,89.0,0.0,13.333333333333329,3.243666666666667,0.7,1e-06,1000.0,0.22
340,100.0,__GFP_rbs,10.0,0.0,0.0,3.243666666666667,0.7,1e-06,1000.0,0.22
341,100.0,__cellularProtein_rbs,100.0,0.0,0.3333333333333286,3.243666666666667,0.7,1e-06,1000.0,0.22
342,100.0,free ribosome,182.0,0.0,1.6666666666666572,3.243666666666667,0.7,1e-06,1000.0,0.22
343,100.0,cellularProtein,35774.0,3.1799999999999997,14414.666666666668,3.243666666666667,0.7,1e-06,1000.0,0.22
344,100.0,ATA_charged,711.6666666666666,0.0,1.3333333333332575,2.7656666666666663,0.7,1e-06,10000.0,0.22
345,100.0,ATA_uncharged,38.333333333333336,0.0,-1.3333333333333286,2.7656666666666663,0.7,1e-06,10000.0,0.22
346,100.0,TTT_charged,1738.3333333333333,0.0,-2.6666666666667425,2.7656666666666663,0.7,1e-06,10000.0,0.22
347,100.0,TTT_uncharged,11.666666666666666,0.0,2.666666666666666,2.7656666666666663,0.7,1e-06,10000.0,0.22
348,100.0,__GFP_rbs,10.0,0.0,0.0,2.7656666666666663,0.7,1e-06,10000.0,0.22
349,100.0,__cellularProtein_rbs,99.66666666666667,0.0,0.0,2.7656666666666663,0.7,1e-06,10000.0,0.22
350,100.0,free ribosome,215.33333333333334,0.0,-19.0,2.7656666666666663,0.7,1e-06,10000.0,0.22
351,100.0,cellularProtein,45377.0,2.8466666666666662,18290.333333333332,2.7656666666666663,0.7,1e-06,10000.0,0.22
352,100.0,ATA_charged,7.666666666666667,0.0,-1.666666666666667,4.956333333333334,0.7,1e-06,10.0,0.24
353,100.0,ATA_uncharged,742.3333333333334,0.0,1.6666666666667425,4.956333333333334,0.7,1e-06,10.0,0.24
354,100.0,TTT_charged,1500.0,0.0,-26.0,4.956333333333334,0.7,1e-06,10.0,0.24
355,100.0,TTT_uncharged,250.0,0.0,26.0,4.956333333333334,0.7,1e-06,10.0,0.24
356,100.0,__GFP_rbs,10.0,0.0,0.0,4.956333333333334,0.7,1e-06,10.0,0.24
357,100.0,__cellularProtein_rbs,96.66666666666667,0.0,-2.666666666666657,4.956333333333334,0.7,1e-06,10.0,0.24
358,100.0,free ribosome,12.666666666666666,0.0,12.0,4.956333333333334,0.7,1e-06,10.0,0.24
359,100.0,cellularProtein,630.6666666666666,4.873333333333334,131.66666666666663,4.956333333333334,0.7,1e-06,10.0,0.24
360,100.0,ATA_charged,73.0,0.0,-4.333333333333329,4.583666666666667,0.7,1e-06,100.0,0.24
361,100.0,ATA_uncharged,677.0,0.0,4.333333333333371,4.583666666666667,0.7,1e-06,100.0,0.24
362,100.0,TTT_charged,1525.0,0.0,-19.333333333333258,4.583666666666667,0.7,1e-06,100.0,0.24
363,100.0,TTT_uncharged,225.0,0.0,19.333333333333343,4.583666666666667,0.7,1e-06,100.0,0.24
364,100.0,__GFP_rbs,10.0,0.0,0.0,4.583666666666667,0.7,1e-06,100.0,0.24
365,100.0,__cellularProtein_rbs,99.0,0.0,-0.3333333333333286,4.583666666666667,0.7,1e-06,100.0,0.24
366,100.0,free ribosome,36.0,0.0,-0.6666666666666643,4.583666666666667,0.7,1e-06,100.0,0.24
367,100.0,cellularProtein,8626.0,4.64,3554.666666666667,4.583666666666667,0.7,1e-06,100.0,0.24
368,100.0,ATA_charged,473.6666666666667,0.0,-0.3333333333333144,3.1903333333333332,0.7,1e-06,1000.0,0.24
369,100.0,ATA_uncharged,276.3333333333333,0.0,0.3333333333333144,3.1903333333333332,0.7,1e-06,1000.0,0.24
370,100.0,TTT_charged,1667.3333333333333,0.0,8.0,3.1903333333333332,0.7,1e-06,1000.0,0.24
371,100.0,TTT_uncharged,82.66666666666667,0.0,-8.0,3.1903333333333332,0.7,1e-06,1000.0,0.24
372,100.0,__GFP_rbs,10.0,0.0,0.0,3.1903333333333332,0.7,1e-06,1000.0,0.24
373,100.0,__cellularProtein_rbs,99.0,0.0,-0.3333333333333286,3.1903333333333332,0.7,1e-06,1000.0,0.24
374,100.0,free ribosome,180.33333333333334,0.0,1.6666666666666856,3.1903333333333332,0.7,1e-06,1000.0,0.24
375,100.0,cellularProtein,36305.0,3.1966666666666668,14640.0,3.1903333333333332,0.7,1e-06,1000.0,0.24
376,100.0,ATA_charged,715.0,0.0,-3.6666666666666288,2.7660000000000005,0.7,1e-06,10000.0,0.24
377,100.0,ATA_uncharged,35.0,0.0,3.666666666666668,2.7660000000000005,0.7,1e-06,10000.0,0.24
378,100.0,TTT_charged,1742.6666666666667,0.0,3.0,2.7660000000000005,0.7,1e-06,10000.0,0.24
379,100.0,TTT_uncharged,7.333333333333333,0.0,-3.000000000000001,2.7660000000000005,0.7,1e-06,10000.0,0.24
380,100.0,__GFP_rbs,10.0,0.0,0.0,2.7660000000000005,0.7,1e-06,10000.0,0.24
381,100.0,__cellularProtein_rbs,99.0,0.0,-0.6666666666666714,2.7660000000000005,0.7,1e-06,10000.0,0.24
382,100.0,free ribosome,226.0,0.0,-18.333333333333343,2.7660000000000005,0.7,1e-06,10000.0,0.24
383,100.0,cellularProtein,45779.666666666664,2.74,18423.333333333332,2.7660000000000005,0.7,1e-06,10000.0,0.24
384,100.0,ATA_charged,5.666666666666667,0.0,-2.0,4.955,0.7,1e-06,10.0,0.26
385,100.0,ATA_uncharged,744.3333333333334,0.0,2.0,4.955,0.7,1e-06,10.0,0.26
386,100.0,TTT_charged,1476.0,0.0,-21.0,4.955,0.7,1e-06,10.0,0.26
387,100.0,TTT_uncharged,274.0,0.0,21.0,4.955,0.7,1e-06,10.0,0.26
388,100.0,__GFP_rbs,10.0,0.0,0.0,4.955,0.7,1e-06,10.0,0.26
389,100.0,__cellularProtein_rbs,95.0,0.0,-5.0,4.955,0.7,1e-06,10.0,0.26
390,100.0,free ribosome,23.333333333333332,0.0,23.333333333333332,4.955,0.7,1e-06,10.0,0.26
391,100.0,cellularProtein,764.6666666666666,4.766666666666667,264.66666666666663,4.955,0.7,1e-06,10.0,0.26
392,100.0,ATA_charged,78.33333333333333,0.0,-2.0,4.547666666666667,0.7,1e-06,100.0,0.26
393,100.0,ATA_uncharged,671.6666666666666,0.0,2.0,4.547666666666667,0.7,1e-06,100.0,0.26
394,100.0,TTT_charged,1506.0,0.0,-3.6666666666667425,4.547666666666667,0.7,1e-06,100.0,0.26
395,100.0,TTT_uncharged,244.0,0.0,3.666666666666657,4.547666666666667,0.7,1e-06,100.0,0.26
396,100.0,__GFP_rbs,10.0,0.0,0.0,4.547666666666667,0.7,1e-06,100.0,0.26
397,100.0,__cellularProtein_rbs,98.33333333333333,0.0,0.0,4.547666666666667,0.7,1e-06,100.0,0.26
398,100.0,free ribosome,49.666666666666664,0.0,1.6666666666666643,4.547666666666667,0.7,1e-06,100.0,0.26
399,100.0,cellularProtein,8880.0,4.503333333333334,3655.333333333333,4.547666666666667,0.7,1e-06,100.0,0.26
400,100.0,ATA_charged,465.0,0.0,-3.0,3.2176666666666662,0.7,1e-06,1000.0,0.26
401,100.0,ATA_uncharged,285.0,0.0,3.0,3.2176666666666662,0.7,1e-06,1000.0,0.26
402,100.0,TTT_charged,1642.6666666666667,0.0,-11.0,3.2176666666666662,0.7,1e-06,1000.0,0.26
403,100.0,TTT_uncharged,107.33333333333333,0.0,11.0,3.2176666666666662,0.7,1e-06,1000.0,0.26
404,100.0,__GFP_rbs,10.0,0.0,0.0,3.2176666666666662,0.7,1e-06,1000.0,0.26
405,100.0,__cellularProtein_rbs,99.33333333333333,0.0,-0.3333333333333428,3.2176666666666662,0.7,1e-06,1000.0,0.26
406,100.0,free ribosome,182.0,0.0,6.333333333333343,3.2176666666666662,0.7,1e-06,1000.0,0.26
407,100.0,cellularProtein,36865.333333333336,3.1799999999999997,14876.333333333336,3.2176666666666662,0.7,1e-06,1000.0,0.26
408,100.0,ATA_charged,713.6666666666666,0.0,8.666666666666629,2.7546666666666666,0.7,1e-06,10000.0,0.26
409,100.0,ATA_uncharged,36.333333333333336,0.0,-8.666666666666664,2.7546666666666666,0.7,1e-06,10000.0,0.26
410,100.0,TTT_charged,1743.0,0.0,3.0,2.7546666666666666,0.7,1e-06,10000.0,0.26
411,100.0,TTT_uncharged,7.0,0.0,-3.0,2.7546666666666666,0.7,1e-06,10000.0,0.26
412,100.0,__GFP_rbs,10.0,0.0,0.0,2.7546666666666666,0.7,1e-06,10000.0,0.26
413,100.0,__cellularProtein_rbs,99.33333333333333,0.0,-0.3333333333333428,2.7546666666666666,0.7,1e-06,10000.0,0.26
414,100.0,free ribosome,221.33333333333334,0.0,-5.666666666666657,2.7546666666666666,0.7,1e-06,10000.0,0.26
415,100.0,cellularProtein,46181.333333333336,2.7866666666666666,18595.666666666668,2.7546666666666666,0.7,1e-06,10000.0,0.26
416,100.0,ATA_charged,8.333333333333334,0.0,-0.6666666666666661,4.945333333333333,0.7,1e-06,10.0,0.28
417,100.0,ATA_uncharged,741.6666666666666,0.0,0.6666666666666288,4.945333333333333,0.7,1e-06,10.0,0.28
418,100.0,TTT_charged,1434.3333333333333,0.0,-49.333333333333485,4.945333333333333,0.7,1e-06,10.0,0.28
419,100.0,TTT_uncharged,315.6666666666667,0.0,49.33333333333337,4.945333333333333,0.7,1e-06,10.0,0.28
420,100.0,__GFP_rbs,10.0,0.0,0.0,4.945333333333333,0.7,1e-06,10.0,0.28
421,100.0,__cellularProtein_rbs,95.33333333333333,0.0,-4.666666666666671,4.945333333333333,0.7,1e-06,10.0,0.28
422,100.0,free ribosome,28.666666666666668,0.0,28.666666666666668,4.945333333333333,0.7,1e-06,10.0,0.28
423,100.0,cellularProtein,899.0,4.713333333333334,399.0,4.945333333333333,0.7,1e-06,10.0,0.28
424,100.0,ATA_charged,79.66666666666667,0.0,3.0,4.524333333333333,0.7,1e-06,100.0,0.28
425,100.0,ATA_uncharged,670.3333333333334,0.0,-3.0,4.524333333333333,0.7,1e-06,100.0,0.28
426,100.0,TTT_charged,1478.0,0.0,-52.0,4.524333333333333,0.7,1e-06,100.0,0.28
427,100.0,TTT_uncharged,272.0,0.0,52.0,4.524333333333333,0.7,1e-06,100.0,0.28
428,100.0,__GFP_rbs,10.0,0.0,0.0,4.524333333333333,0.7,1e-06,100.0,0.28
429,100.0,__cellularProtein_rbs,99.0,0.0,0.3333333333333286,4.524333333333333,0.7,1e-06,100.0,0.28
430,100.0,free ribosome,46.333333333333336,0.0,-7.0,4.524333333333333,0.7,1e-06,100.0,0.28
431,100.0,cellularProtein,9124.666666666666,4.536666666666666,3729.999999999999,4.524333333333333,0.7,1e-06,100.0,0.28
432,100.0,ATA_charged,464.3333333333333,0.0,-3.6666666666666856,3.193333333333333,0.7,1e-06,1000.0,0.28
433,100.0,ATA_uncharged,285.6666666666667,0.0,3.6666666666666856,3.193333333333333,0.7,1e-06,1000.0,0.28
434,100.0,TTT_charged,1653.6666666666667,0.0,13.666666666666742,3.193333333333333,0.7,1e-06,1000.0,0.28
435,100.0,TTT_uncharged,96.33333333333333,0.0,-13.666666666666671,3.193333333333333,0.7,1e-06,1000.0,0.28
436,100.0,__GFP_rbs,10.0,0.0,0.0,3.193333333333333,0.7,1e-06,1000.0,0.28
437,100.0,__cellularProtein_rbs,99.33333333333333,0.0,-0.6666666666666714,3.193333333333333,0.7,1e-06,1000.0,0.28
438,100.0,free ribosome,184.66666666666666,0.0,13.0,3.193333333333333,0.7,1e-06,1000.0,0.28
439,100.0,cellularProtein,37447.0,3.1533333333333338,15110.333333333332,3.193333333333333,0.7,1e-06,1000.0,0.28
440,100.0,ATA_charged,714.3333333333334,0.0,-0.6666666666666288,2.7843333333333335,0.7,1e-06,10000.0,0.28
441,100.0,ATA_uncharged,35.666666666666664,0.0,0.6666666666666643,2.7843333333333335,0.7,1e-06,10000.0,0.28
442,100.0,TTT_charged,1738.0,0.0,0.0,2.7843333333333335,0.7,1e-06,10000.0,0.28
443,100.0,TTT_uncharged,12.0,0.0,0.0,2.7843333333333335,0.7,1e-06,10000.0,0.28
444,100.0,__GFP_rbs,10.0,0.0,0.0,2.7843333333333335,0.7,1e-06,10000.0,0.28
445,100.0,__cellularProtein_rbs,99.66666666666667,0.0,0.3333333333333428,2.7843333333333335,0.7,1e-06,10000.0,0.28
446,100.0,free ribosome,225.0,0.0,1.0,2.7843333333333335,0.7,1e-06,10000.0,0.28
447,100.0,cellularProtein,46516.333333333336,2.75,18738.000000000004,2.7843333333333335,0.7,1e-06,10000.0,0.28
448,100.0,ATA_charged,9.333333333333334,0.0,0.6666666666666679,4.95,0.7,1e-06,10.0,0.3
449,100.0,ATA_uncharged,740.6666666666666,0.0,-0.6666666666667425,4.95,0.7,1e-06,10.0,0.3
450,100.0,TTT_charged,1358.3333333333333,0.0,-81.0,4.95,0.7,1e-06,10.0,0.3
451,100.0,TTT_uncharged,391.6666666666667,0.0,81.0,4.95,0.7,1e-06,10.0,0.3
452,100.0,__GFP_rbs,10.0,0.0,0.0,4.95,0.7,1e-06,10.0,0.3
453,100.0,__cellularProtein_rbs,97.66666666666667,0.0,-2.3333333333333286,4.95,0.7,1e-06,10.0,0.3
454,100.0,free ribosome,12.333333333333334,0.0,12.333333333333334,4.95,0.7,1e-06,10.0,0.3
455,100.0,cellularProtein,983.3333333333334,4.876666666666666,483.33333333333337,4.95,0.7,1e-06,10.0,0.3
456,100.0,ATA_charged,77.66666666666667,0.0,4.666666666666671,4.557,0.7,1e-06,100.0,0.3
457,100.0,ATA_uncharged,672.3333333333334,0.0,-4.666666666666629,4.557,0.7,1e-06,100.0,0.3
458,100.0,TTT_charged,1448.3333333333333,0.0,-12.666666666666742,4.557,0.7,1e-06,100.0,0.3
459,100.0,TTT_uncharged,301.6666666666667,0.0,12.666666666666686,4.557,0.7,1e-06,100.0,0.3
460,100.0,__GFP_rbs,10.0,0.0,0.0,4.557,0.7,1e-06,100.0,0.3
461,100.0,__cellularProtein_rbs,99.0,0.0,-0.6666666666666714,4.557,0.7,1e-06,100.0,0.3
462,100.0,free ribosome,49.333333333333336,0.0,9.333333333333336,4.557,0.7,1e-06,100.0,0.3
463,100.0,cellularProtein,9385.333333333334,4.506666666666667,3855.000000000001,4.557,0.7,1e-06,100.0,0.3
464,100.0,ATA_charged,475.3333333333333,0.0,-14.0,3.1806666666666668,0.7,1e-06,1000.0,0.3
465,100.0,ATA_uncharged,274.6666666666667,0.0,14.0,3.1806666666666668,0.7,1e-06,1000.0,0.3
466,100.0,TTT_charged,1638.3333333333333,0.0,22.0,3.1806666666666668,0.7,1e-06,1000.0,0.3
467,100.0,TTT_uncharged,111.66666666666667,0.0,-21.999999999999986,3.1806666666666668,0.7,1e-06,1000.0,0.3
468,100.0,__GFP_rbs,10.0,0.0,0.0,3.1806666666666668,0.7,1e-06,1000.0,0.3
469,100.0,__cellularProtein_rbs,99.33333333333333,0.0,0.0,3.1806666666666668,0.7,1e-06,1000.0,0.3
470,100.0,free ribosome,179.0,0.0,4.333333333333343,3.1806666666666668,0.7,1e-06,1000.0,0.3
471,100.0,cellularProtein,38008.666666666664,3.2100000000000004,15303.999999999996,3.1806666666666668,0.7,1e-06,1000.0,0.3
472,100.0,ATA_charged,723.6666666666666,0.0,2.6666666666666288,2.691,0.7,1e-06,10000.0,0.3
473,100.0,ATA_uncharged,26.333333333333332,0.0,-2.666666666666668,2.691,0.7,1e-06,10000.0,0.3
474,100.0,TTT_charged,1734.0,0.0,-5.3333333333332575,2.691,0.7,1e-06,10000.0,0.3
475,100.0,TTT_uncharged,16.0,0.0,5.333333333333334,2.691,0.7,1e-06,10000.0,0.3
476,100.0,__GFP_rbs,10.0,0.0,0.0,2.691,0.7,1e-06,10000.0,0.3
477,100.0,__cellularProtein_rbs,99.66666666666667,0.0,0.0,2.691,0.7,1e-06,10000.0,0.3
478,100.0,free ribosome,229.66666666666666,0.0,-10.0,2.691,0.7,1e-06,10000.0,0.3
479,100.0,cellularProtein,46897.333333333336,2.703333333333333,18887.666666666668,2.691,0.7,1e-06,10000.0,0.3
480,100.0,ATA_charged,8.0,0.0,-0.6666666666666661,4.953666666666666,0.7,1e-06,10.0,0.32
481,100.0,ATA_uncharged,742.0,0.0,0.6666666666666288,4.953666666666666,0.7,1e-06,10.0,0.32
482,100.0,TTT_charged,1423.0,0.0,14.666666666666742,4.953666666666666,0.7,1e-06,10.0,0.32
483,100.0,TTT_uncharged,327.0,0.0,-14.666666666666686,4.953666666666666,0.7,1e-06,10.0,0.32
484,100.0,__GFP_rbs,10.0,0.0,0.0,4.953666666666666,0.7,1e-06,10.0,0.32
485,100.0,__cellularProtein_rbs,100.0,0.0,0.0,4.953666666666666,0.7,1e-06,10.0,0.32
